Entity,Code,Year,"Age-standardized deaths from cardiovascular diseases in both sexes in those aged all ages per 100,000 people","Deaths from cardiovascular diseases per 100,000 people in both sexes aged all ages"
Brazil,BRA,1996,250.42896,151.6347
Brazil,BRA,1997,240.73041,149.29755
Brazil,BRA,1998,238.21744,150.9878
Brazil,BRA,1999,231.41632,149.2421
Brazil,BRA,2000,227.87212,149.06602
Brazil,BRA,2001,220.64336,148.64665
Brazil,BRA,2002,215.6903,148.98
Brazil,BRA,2003,212.65184,150.7393
Brazil,BRA,2004,213.84517,155.17822
Brazil,BRA,2005,205.85777,152.53716
Brazil,BRA,2006,209.98775,160.93068
Brazil,BRA,2007,204.98192,162.23967
Brazil,BRA,2008,202.27617,164.99995
Brazil,BRA,2009,196.8723,165.08318
Brazil,BRA,2010,193.46474,166.75946
Brazil,BRA,2011,189.59349,169.7136
Brazil,BRA,2012,180.5036,167.24347
Brazil,BRA,2013,176.5317,168.95041
Brazil,BRA,2014,170.17558,167.8668
Brazil,BRA,2015,168.29199,170.9796
Brazil,BRA,2016,166.9389,175.61876
Brazil,BRA,2017,158.77507,172.6591
Brazil,BRA,2018,152.26978,170.78635
Brazil,BRA,2019,144.86647,173.26051
Brazil,BRA,2020,141.09558,168.28659
Brazil,BRA,2021,154.83705,182.52086
Brunei,BRN,1996,220.57974,85.351685
Brunei,BRN,1997,201.36131,74.689545
Brunei,BRN,1998,261.40506,90.86807
Brunei,BRN,1999,239.70789,78.47706
Brunei,BRN,2000,239.88377,78.03941
Brunei,BRN,2001,221.7932,88.63011
Brunei,BRN,2002,286.4413,99.070305
Brunei,BRN,2003,294.29205,95.53776
Brunei,BRN,2004,209.12976,84.51488
Brunei,BRN,2005,198.38692,83.76115
Brunei,BRN,2006,211.4921,91.906006
Brunei,BRN,2007,195.5907,88.80829
Brunei,BRN,2008,181.6494,88.555984
Brunei,BRN,2009,173.27469,86.73998
Brunei,BRN,2010,155.09883,80.83977
Brunei,BRN,2011,139.88615,77.83298
Brunei,BRN,2012,121.01305,69.034515
Brunei,BRN,2013,155.97282,86.79075
Brunei,BRN,2014,173.92519,99.56829
Brunei,BRN,2015,142.12685,87.73051
Brunei,BRN,2016,117.23448,99.603004
Brunei,BRN,2017,169.22372,114.31898
Brunei,BRN,2018,167.29361,104.43038
Brunei,BRN,2019,169.3704,121.398155
Bulgaria,BGR,1964,356.1122,345.5914
Bulgaria,BGR,1965,373.72046,370.74158
Bulgaria,BGR,1966,380.6369,380.63235
Bulgaria,BGR,1967,394.2732,402.0842
Bulgaria,BGR,1968,392.3306,404.57132
Bulgaria,BGR,1969,423.36755,441.7728
Bulgaria,BGR,1970,420.17496,448.219
Bulgaria,BGR,1971,436.6555,474.064
Bulgaria,BGR,1972,454.9111,495.0561
Bulgaria,BGR,1973,444.98233,489.67636
Bulgaria,BGR,1974,462.979,517.4969
Bulgaria,BGR,1975,456.9904,530.22314
Bulgaria,BGR,1976,456.49225,539.84656
Bulgaria,BGR,1977,482.97766,577.7924
Bulgaria,BGR,1978,478.3593,581.49536
Bulgaria,BGR,1979,482.033,593.9904
Bulgaria,BGR,1980,480.56424,612.25525
Bulgaria,BGR,1981,473.6792,615.6269
Bulgaria,BGR,1982,492.35168,648.388
Bulgaria,BGR,1983,496.6298,662.33026
Bulgaria,BGR,1984,500.2244,673.0166
Bulgaria,BGR,1985,541.9096,721.2269
Bulgaria,BGR,1986,541.713,714.08636
Bulgaria,BGR,1987,534.25684,733.3192
Bulgaria,BGR,1988,526.7136,729.34064
Bulgaria,BGR,1989,520.2932,727.3597
Bulgaria,BGR,1990,519.1704,743.32654
Bulgaria,BGR,1991,524.5707,764.51794
Bulgaria,BGR,1992,509.70007,768.07336
Bulgaria,BGR,1993,530.6895,810.42926
Bulgaria,BGR,1994,529.7619,823.0968
Bulgaria,BGR,1995,543.265,867.63184
Bulgaria,BGR,1996,559.3846,898.9214
Bulgaria,BGR,1997,604.81195,954.3792
Bulgaria,BGR,1998,601.6282,943.28314
Bulgaria,BGR,1999,537.95483,887.5478
Bulgaria,BGR,2000,552.07355,931.9388
Bulgaria,BGR,2001,532.49554,944.6879
Bulgaria,BGR,2002,540.55963,969.7925
Bulgaria,BGR,2003,533.1491,967.3094
Bulgaria,BGR,2004,514.44604,951.8374
Bulgaria,BGR,2005,507.25293,968.1262
Bulgaria,BGR,2006,500.05054,978.4622
Bulgaria,BGR,2007,483.76373,971.0482
Bulgaria,BGR,2008,457.65402,937.7974
Bulgaria,BGR,2009,453.55118,940.07605
Bulgaria,BGR,2010,465.37872,987.37915
Bulgaria,BGR,2011,446.6377,978.71564
Bulgaria,BGR,2012,428.60278,980.6337
Bulgaria,BGR,2013,404.15805,934.7409
Bulgaria,BGR,2014,421.17993,993.3502
Bulgaria,BGR,2015,415.79465,1003.4423
Bulgaria,BGR,2016,406.7467,988.5067
Bulgaria,BGR,2017,411.37543,1017.461
Bulgaria,BGR,2018,401.26984,1004.194
Bulgaria,BGR,2019,386.06567,986.8315
Bulgaria,BGR,2020,416.98624,1076.548
Bulgaria,BGR,2021,451.68094,1163.2014
Bulgaria,BGR,2022,401.58582,1099.2565
Canada,CAN,1950,469.76743,405.6838
Canada,CAN,1951,471.26886,404.6795
Canada,CAN,1952,471.4003,404.92883
Canada,CAN,1953,470.26215,405.20465
Canada,CAN,1954,454.73755,391.5546
Canada,CAN,1955,460.88803,394.1373
Canada,CAN,1956,453.4927,391.50415
Canada,CAN,1957,461.2535,394.04425
Canada,CAN,1958,454.21716,385.86932
Canada,CAN,1959,461.82504,393.4927
Canada,CAN,1960,457.7951,389.34546
Canada,CAN,1961,435.8503,384.27374
Canada,CAN,1962,430.6557,383.49487
Canada,CAN,1963,427.1851,383.6685
Canada,CAN,1964,418.0339,378.6223
Canada,CAN,1965,424.84634,386.21942
Canada,CAN,1966,410.10855,376.2116
Canada,CAN,1967,400.80383,369.6349
Canada,CAN,1968,397.07898,369.32126
Canada,CAN,1969,388.4874,364.17075
Canada,CAN,1970,383.19122,362.87283
Canada,CAN,1971,364.7728,360.11987
Canada,CAN,1972,365.8033,365.60565
Canada,CAN,1973,360.14294,363.94937
Canada,CAN,1974,359.56226,366.8716
Canada,CAN,1975,345.29852,355.97903
Canada,CAN,1976,343.68686,354.74512
Canada,CAN,1977,327.21237,349.80743
Canada,CAN,1978,314.22968,342.63092
Canada,CAN,1979,301.9828,335.847
Canada,CAN,1980,296.58853,337.21863
Canada,CAN,1981,282.8806,326.69083
Canada,CAN,1982,286.65915,326.534
Canada,CAN,1983,263.20212,317.5397
Canada,CAN,1984,252.89105,311.34317
Canada,CAN,1985,245.36263,309.59912
Canada,CAN,1986,244.13461,313.16156
Canada,CAN,1987,231.84608,303.56955
Canada,CAN,1988,226.12578,302.39978
Canada,CAN,1989,216.52763,296.22595
Canada,CAN,1990,203.06787,282.51685
Canada,CAN,1991,197.27644,278.55545
Canada,CAN,1992,188.54012,268.01263
Canada,CAN,1993,188.90193,272.5464
Canada,CAN,1994,182.18033,268.6137
Canada,CAN,1995,176.92757,267.2287
Canada,CAN,1996,175.75484,267.71457
Canada,CAN,1997,170.4942,264.78165
Canada,CAN,1998,165.2036,262.45676
Canada,CAN,1999,159.67186,258.74713
Canada,CAN,2000,149.12917,248.21024
Canada,CAN,2001,141.99028,241.18306
Canada,CAN,2002,136.96167,237.87009
Canada,CAN,2003,132.5842,234.47108
Canada,CAN,2004,125.865074,227.39682
Canada,CAN,2005,120.25072,222.1366
Canada,CAN,2006,111.96003,212.12474
Canada,CAN,2007,109.37128,212.06291
Canada,CAN,2008,105.82216,209.8079
Canada,CAN,2009,100.6836,203.58801
Canada,CAN,2010,96.02603,198.26012
Canada,CAN,2011,90.69756,191.60281
Canada,CAN,2012,88.81053,191.71852
Canada,CAN,2013,88.26132,193.87459
Canada,CAN,2014,87.230034,195.10527
Canada,CAN,2015,85.90887,195.31915
Canada,CAN,2016,83.32171,192.24667
Canada,CAN,2017,83.07278,196.0057
Canada,CAN,2018,82.328,196.52559
Canada,CAN,2019,80.14352,193.62195
Canada,CAN,2020,80.53017,195.70955
Canada,CAN,2021,78.677986,195.53743
Canada,CAN,2022,79.05831,200.69594
Cabo Verde,CPV,1980,298.8886,141.6256
Cabo Verde,CPV,2011,210.88269,131.30016
Chile,CHL,1955,316.82047,190.72165
Chile,CHL,1956,303.8765,182.80173
Chile,CHL,1957,294.89206,177.45097
Chile,CHL,1958,295.8344,175.96602
Chile,CHL,1959,312.4267,185.11722
Chile,CHL,1960,301.62112,177.63503
Chile,CHL,1961,310.5809,178.6946
Chile,CHL,1962,304.65887,178.22893
Chile,CHL,1963,334.7239,194.70695
Chile,CHL,1964,325.7279,189.83208
Chile,CHL,1965,350.41638,193.59972
Chile,CHL,1966,319.62445,170.43066
Chile,CHL,1967,338.2913,184.3743
Chile,CHL,1968,335.77005,182.516
Chile,CHL,1969,350.14413,193.37468
Chile,CHL,1970,331.26987,194.28731
Chile,CHL,1971,331.17334,190.78299
Chile,CHL,1972,326.8741,187.09564
Chile,CHL,1973,302.87366,172.19574
Chile,CHL,1974,253.85179,157.82892
Chile,CHL,1975,255.65587,153.65686
Chile,CHL,1976,259.12805,161.55255
Chile,CHL,1977,253.99411,154.95735
Chile,CHL,1978,264.39316,163.07549
Chile,CHL,1979,262.12897,168.2986
Chile,CHL,1980,272.36914,176.75131
Chile,CHL,1981,258.06143,168.58508
Chile,CHL,1982,256.00406,168.03343
Chile,CHL,1983,270.62442,172.61563
Chile,CHL,1984,266.91278,178.27167
Chile,CHL,1985,257.77078,169.64894
Chile,CHL,1986,241.16264,161.92851
Chile,CHL,1987,228.76134,154.40695
Chile,CHL,1988,223.88112,163.07945
Chile,CHL,1989,216.95741,157.78104
Chile,CHL,1990,224.5156,163.96533
Chile,CHL,1991,215.26845,160.50023
Chile,CHL,1992,210.58455,158.13971
Chile,CHL,1993,205.92078,157.86493
Chile,CHL,1994,191.95723,149.5305
Chile,CHL,1995,186.21107,146.84094
Chile,CHL,1996,181.13437,147.18896
Chile,CHL,1997,167.83293,140.1237
Chile,CHL,1998,171.9859,147.12508
Chile,CHL,1999,171.1262,149.89316
Chile,CHL,2000,159.4578,143.10712
Chile,CHL,2001,157.20663,146.07396
Chile,CHL,2002,149.16745,143.14853
Chile,CHL,2003,152.02802,149.97174
Chile,CHL,2004,149.33183,151.53322
Chile,CHL,2005,143.94734,150.09837
Chile,CHL,2006,136.31746,147.28053
Chile,CHL,2007,136.18826,152.03087
Chile,CHL,2008,124.654755,143.11485
Chile,CHL,2009,124.32382,147.07288
Chile,CHL,2010,130.3549,159.16743
Chile,CHL,2011,118.59695,149.38281
Chile,CHL,2012,119.849106,156.19803
Chile,CHL,2013,117.7857,157.40823
Chile,CHL,2014,114.603355,158.02728
Chile,CHL,2015,111.060036,157.60724
Chile,CHL,2016,105.69701,154.58232
Chile,CHL,2017,102.70462,154.78246
Chile,CHL,2018,98.176285,150.56201
Chile,CHL,2019,94.80325,147.85745
Chile,CHL,2020,94.64348,151.80318
Chile,CHL,2021,99.49422,165.07082
Chile,CHL,2022,101.31169,174.04498
Colombia,COL,1953,198.23283,87.13359
Colombia,COL,1954,236.59387,97.558525
Colombia,COL,1955,239.46509,114.4347
Colombia,COL,1956,235.51399,113.41706
Colombia,COL,1957,228.15843,108.34247
Colombia,COL,1958,207.84055,95.115395
Colombia,COL,1959,219.34396,99.075516
Colombia,COL,1960,232.25731,105.77971
Colombia,COL,1961,238.33893,108.29143
Colombia,COL,1962,252.75916,113.687035
Colombia,COL,1963,253.91559,113.97202
Colombia,COL,1964,251.80107,112.64513
Colombia,COL,1965,266.29108,118.84863
Colombia,COL,1966,274.73276,121.22591
Colombia,COL,1967,288.174,128.04457
Colombia,COL,1968,344.3329,151.53119
Colombia,COL,1969,295.02982,129.59804
Colombia,COL,1972,327.17126,144.32805
Colombia,COL,1974,362.43518,150.31192
Colombia,COL,1975,361.00488,148.80219
Colombia,COL,1976,348.91232,148.48355
Colombia,COL,1977,321.25223,139.32698
Colombia,COL,1984,345.75885,147.75275
Colombia,COL,1985,375.66174,159.32758
Colombia,COL,1986,337.71478,142.65692
Colombia,COL,1987,278.2093,138.61012
Colombia,COL,1988,280.32352,141.7518
Colombia,COL,1989,275.70883,141.66833
Colombia,COL,1990,267.23648,138.65689
Colombia,COL,1991,263.38885,140.74153
Colombia,COL,1992,250.37442,133.51411
Colombia,COL,1993,247.43216,133.87112
Colombia,COL,1994,245.45259,134.68475
Colombia,COL,1995,230.3754,133.84425
Colombia,COL,1996,232.67082,137.85054
Colombia,COL,1997,207.37086,126.72106
Colombia,COL,1998,192.67407,122.65046
Colombia,COL,1999,202.41559,128.9915
Colombia,COL,2000,201.25258,130.22469
Colombia,COL,2001,191.09113,127.02713
Colombia,COL,2002,185.45618,126.41112
Colombia,COL,2003,184.61188,128.97302
Colombia,COL,2004,180.45999,128.9026
Colombia,COL,2005,179.07567,130.87216
Colombia,COL,2006,177.22792,133.76111
Colombia,COL,2007,168.7902,131.35863
Colombia,COL,2008,165.55554,132.62238
Colombia,COL,2009,155.23746,128.07582
Colombia,COL,2010,154.93643,131.34554
Colombia,COL,2011,146.75282,128.93224
Colombia,COL,2012,145.92729,132.46457
Colombia,COL,2013,143.56909,134.4754
Colombia,COL,2014,145.66122,140.7329
Colombia,COL,2015,147.54681,147.01183
Colombia,COL,2016,142.53273,146.59247
Colombia,COL,2017,139.78357,148.17877
Colombia,COL,2018,139.86932,152.5139
Colombia,COL,2019,134.32149,150.6294
Colombia,COL,2020,144.24635,166.40761
Colombia,COL,2021,153.8411,184.20062
Costa Rica,CRI,1961,213.51477,96.15533
Costa Rica,CRI,1962,213.87097,97.595474
Costa Rica,CRI,1963,224.22115,99.805855
Costa Rica,CRI,1964,235.97278,105.20464
Costa Rica,CRI,1965,241.54283,105.38327
Costa Rica,CRI,1966,253.02298,110.4621
Costa Rica,CRI,1967,251.68117,107.99422
Costa Rica,CRI,1968,266.1092,113.46389
Costa Rica,CRI,1969,254.97626,109.198814
Costa Rica,CRI,1970,302.35767,129.84833
Costa Rica,CRI,1971,274.98065,118.589386
Costa Rica,CRI,1972,279.4574,117.15867
Costa Rica,CRI,1973,236.36191,113.47253
Costa Rica,CRI,1974,233.48456,112.61449
Costa Rica,CRI,1975,228.65973,107.07924
Costa Rica,CRI,1976,224.36496,104.10891
Costa Rica,CRI,1977,208.60408,94.68599
Costa Rica,CRI,1978,213.9582,96.584496
Costa Rica,CRI,1979,224.00447,103.22581
Costa Rica,CRI,1980,229.84787,104.54343
Costa Rica,CRI,1981,221.87614,100.61647
Costa Rica,CRI,1982,249.83897,110.02582
Costa Rica,CRI,1983,188.29242,110.86353
Costa Rica,CRI,1984,255.44699,112.523186
Costa Rica,CRI,1985,261.38452,114.30769
Costa Rica,CRI,1986,250.92444,109.19389
Costa Rica,CRI,1987,239.74498,103.58295
Costa Rica,CRI,1988,258.84613,110.31644
Costa Rica,CRI,1989,243.21155,109.57699
Costa Rica,CRI,1990,208.702,104.054054
Costa Rica,CRI,1991,223.16454,111.33955
Costa Rica,CRI,1992,236.68306,117.676544
Costa Rica,CRI,1993,234.9676,120.19451
Costa Rica,CRI,1994,237.06326,123.5099
Costa Rica,CRI,1995,228.46338,117.44844
Costa Rica,CRI,1996,184.41856,118.60052
Costa Rica,CRI,1997,166.58516,109.89664
Costa Rica,CRI,1998,164.33434,111.070595
Costa Rica,CRI,1999,171.11966,117.8248
Costa Rica,CRI,2000,169.33978,119.600075
Costa Rica,CRI,2001,166.18573,121.06868
Costa Rica,CRI,2002,146.80995,110.14588
Costa Rica,CRI,2003,139.95476,107.89968
Costa Rica,CRI,2004,142.41058,113.15561
Costa Rica,CRI,2005,130.2183,106.07859
Costa Rica,CRI,2006,130.8118,110.461334
Costa Rica,CRI,2007,122.67919,106.84217
Costa Rica,CRI,2008,116.28164,104.34393
Costa Rica,CRI,2009,114.91408,106.332146
Costa Rica,CRI,2010,128.15616,122.31893
Costa Rica,CRI,2011,118.67789,117.416336
Costa Rica,CRI,2012,119.38208,122.16297
Costa Rica,CRI,2013,110.57931,117.099846
Costa Rica,CRI,2014,113.701164,124.452705
Costa Rica,CRI,2015,104.175285,117.74403
Costa Rica,CRI,2016,101.24894,118.64851
Costa Rica,CRI,2017,98.8513,119.9203
Costa Rica,CRI,2018,102.09066,128.01431
Costa Rica,CRI,2019,109.81276,123.26989
Costa Rica,CRI,2020,85.3978,114.64202
Costa Rica,CRI,2021,99.07266,138.0021
Costa Rica,CRI,2022,103.23353,148.34958
Croatia,HRV,1985,437.3837,560.66956
Croatia,HRV,1986,436.93677,572.914
Croatia,HRV,1987,439.62146,584.6079
Croatia,HRV,1988,426.61044,570.93005
Croatia,HRV,1989,424.15228,577.6258
Croatia,HRV,1990,411.92282,570.8874
Croatia,HRV,1991,393.18533,552.24506
Croatia,HRV,1992,371.96674,518.31793
Croatia,HRV,1993,384.1862,533.2413
Croatia,HRV,1994,374.53223,517.4168
Croatia,HRV,1995,363.42307,530.5695
Croatia,HRV,1996,403.22278,567.80756
Croatia,HRV,1997,407.84613,572.0628
Croatia,HRV,1998,430.23212,600.41766
Croatia,HRV,1999,424.1087,594.5584
Croatia,HRV,2000,418.54465,609.66815
Croatia,HRV,2001,360.32635,598.13495
Croatia,HRV,2002,355.3682,600.8732
Croatia,HRV,2003,367.73395,627.49335
Croatia,HRV,2004,311.26816,562.21564
Croatia,HRV,2005,323.78583,585.98193
Croatia,HRV,2006,308.35083,576.8215
Croatia,HRV,2007,308.09537,597.5227
Croatia,HRV,2008,296.92084,591.61017
Croatia,HRV,2009,285.24414,586.48773
Croatia,HRV,2010,273.45764,580.17816
Croatia,HRV,2011,258.43024,564.2107
Croatia,HRV,2012,252.61618,585.53394
Croatia,HRV,2013,238.25114,569.4025
Croatia,HRV,2014,231.17282,568.8954
Croatia,HRV,2015,242.89713,611.2374
Croatia,HRV,2016,214.64229,555.5357
Croatia,HRV,2017,213.03223,569.8587
Croatia,HRV,2018,194.58427,552.40045
Croatia,HRV,2019,191.35922,539.9664
Croatia,HRV,2020,193.4958,563.6562
Croatia,HRV,2021,202.70038,595.49146
Cuba,CUB,1964,403.3683,210.14307
Cuba,CUB,1968,431.89716,237.11745
Cuba,CUB,1969,418.61948,233.11652
Cuba,CUB,1970,317.82535,234.26573
Cuba,CUB,1971,303.51675,222.69778
Cuba,CUB,1972,297.54596,212.22961
Cuba,CUB,1973,318.8499,223.71872
Cuba,CUB,1974,335.64023,234.97678
Cuba,CUB,1975,331.614,223.73314
Cuba,CUB,1976,349.42407,238.76857
Cuba,CUB,1977,362.52094,248.62827
Cuba,CUB,1978,359.19736,249.46582
Cuba,CUB,1979,304.66916,243.511
Cuba,CUB,1980,308.9989,247.48741
Cuba,CUB,1981,326.4649,260.62302
Cuba,CUB,1982,304.44626,242.18614
Cuba,CUB,1983,321.46255,253.6439
Cuba,CUB,1984,286.60342,261.18063
Cuba,CUB,1985,307.6875,279.41705
Cuba,CUB,1986,300.36832,272.56738
Cuba,CUB,1987,287.67743,274.75974
Cuba,CUB,1988,322.3221,291.44754
Cuba,CUB,1989,273.41165,280.62274
Cuba,CUB,1990,281.8086,294.66492
Cuba,CUB,1991,270.74377,282.3625
Cuba,CUB,1992,276.5068,294.25894
Cuba,CUB,1993,278.05496,301.90906
Cuba,CUB,1994,274.41397,303.0153
Cuba,CUB,1995,272.43317,305.9348
Cuba,CUB,1996,273.5071,311.45398
Cuba,CUB,1997,242.34013,300.57147
Cuba,CUB,1998,239.97388,300.66968
Cuba,CUB,1999,240.26907,305.3316
Cuba,CUB,2000,225.66106,290.03012
Cuba,CUB,2001,226.81714,297.29504
Cuba,CUB,2002,203.88655,272.05313
Cuba,CUB,2003,208.50139,285.35468
Cuba,CUB,2004,208.58325,291.59055
Cuba,CUB,2005,217.06586,308.97968
Cuba,CUB,2006,199.5867,290.28754
Cuba,CUB,2007,193.90698,290.13995
Cuba,CUB,2008,201.2191,309.30045
Cuba,CUB,2009,194.61469,306.74173
Cuba,CUB,2010,202.49342,327.20068
Cuba,CUB,2011,180.24068,299.44812
Cuba,CUB,2012,179.08131,303.71045
Cuba,CUB,2013,177.95169,309.06546
Cuba,CUB,2014,181.84674,322.166
Cuba,CUB,2015,181.1167,328.05933
Cuba,CUB,2016,175.76997,325.81967
Cuba,CUB,2017,188.82724,357.71313
Cuba,CUB,2018,179.1055,346.24744
Cuba,CUB,2019,181.30461,356.98645
Cuba,CUB,2020,192.6597,391.96173
Cuba,CUB,2021,263.82138,558.3651
Cyprus,CYP,1999,150.66426,192.53903
Cyprus,CYP,2000,177.823,231.00002
Cyprus,CYP,2004,171.24675,274.94403
Cyprus,CYP,2005,174.50798,286.06583
Cyprus,CYP,2006,161.97072,270.10352
Cyprus,CYP,2007,159.99689,271.09402
Cyprus,CYP,2008,150.01004,254.69254
Cyprus,CYP,2009,137.87968,240.02057
Cyprus,CYP,2010,133.20065,231.04929
Cyprus,CYP,2011,141.3397,240.41066
Cyprus,CYP,2012,135.17795,233.69624
Cyprus,CYP,2013,118.385185,211.50209
Cyprus,CYP,2014,122.02325,226.80229
Cyprus,CYP,2015,126.29488,240.77322
Cyprus,CYP,2016,107.337814,211.33563
Cyprus,CYP,2017,112.09315,223.20293
Cyprus,CYP,2018,97.42582,198.31053
Cyprus,CYP,2019,93.192215,192.37277
Cyprus,CYP,2020,96.89648,206.36
Cyprus,CYP,2021,96.00899,203.0496
Cyprus,CYP,2022,94.119835,199.08743
Czechia,CZE,1986,503.13138,717.8198
Czechia,CZE,1987,489.44162,696.4189
Czechia,CZE,1988,472.59738,676.0071
Czechia,CZE,1989,480.31158,693.3017
Czechia,CZE,1990,481.28708,698.61426
Czechia,CZE,1991,458.99915,674.0714
Czechia,CZE,1992,440.13925,649.8866
Czechia,CZE,1993,428.97513,638.73694
Czechia,CZE,1994,417.57867,630.1349
Czechia,CZE,1995,416.60468,638.3823
Czechia,CZE,1996,394.632,612.143
Czechia,CZE,1997,391.16827,614.67834
Czechia,CZE,1998,368.76755,586.66345
Czechia,CZE,1999,361.48184,586.2809
Czechia,CZE,2000,342.27258,566.48315
Czechia,CZE,2001,336.5012,557.99854
Czechia,CZE,2002,335.61566,560.27124
Czechia,CZE,2003,338.78726,569.1726
Czechia,CZE,2004,316.61298,539.2614
Czechia,CZE,2005,307.7241,538.93396
Czechia,CZE,2006,284.18994,511.9491
Czechia,CZE,2007,272.68494,508.23965
Czechia,CZE,2008,261.88007,501.2612
Czechia,CZE,2009,262.1858,515.65594
Czechia,CZE,2010,253.08017,509.54398
Czechia,CZE,2011,243.75755,502.30206
Czechia,CZE,2012,238.45242,504.7536
Czechia,CZE,2013,227.14525,492.17374
Czechia,CZE,2014,208.39964,462.02377
Czechia,CZE,2015,213.09843,483.4419
Czechia,CZE,2016,195.02919,450.63626
Czechia,CZE,2017,197.51462,465.98874
Czechia,CZE,2018,191.01944,459.157
Czechia,CZE,2019,182.1192,444.1987
Czechia,CZE,2020,190.07057,470.49786
Czechia,CZE,2021,182.69455,455.89642
Czechia,CZE,2022,172.5478,430.18628
Czechia,CZE,2023,159.7214,402.14038
Denmark,DNK,1951,367.75583,387.4573
Denmark,DNK,1952,411.8266,417.1166
Denmark,DNK,1953,405.9786,418.03033
Denmark,DNK,1954,405.8624,425.1992
Denmark,DNK,1955,390.22806,417.8005
Denmark,DNK,1956,389.35587,427.5255
Denmark,DNK,1957,407.29077,453.563
Denmark,DNK,1958,403.6757,458.17368
Denmark,DNK,1959,375.82748,434.1706
Denmark,DNK,1960,394.04718,463.93802
Denmark,DNK,1961,377.95306,454.2875
Denmark,DNK,1962,386.80542,471.86298
Denmark,DNK,1963,387.6631,479.3108
Denmark,DNK,1964,393.12842,492.5003
Denmark,DNK,1965,399.68747,507.19824
Denmark,DNK,1966,419.93222,537.47864
Denmark,DNK,1967,390.03137,506.84055
Denmark,DNK,1968,367.95468,486.7415
Denmark,DNK,1969,357.772,484.10248
Denmark,DNK,1970,354.24753,488.02954
Denmark,DNK,1971,349.89322,485.9815
Denmark,DNK,1972,351.99146,500.1407
Denmark,DNK,1973,351.23087,506.7199
Denmark,DNK,1974,343.57635,509.64264
Denmark,DNK,1975,335.81543,502.69073
Denmark,DNK,1976,343.05872,527.3627
Denmark,DNK,1977,308.73703,482.50925
Denmark,DNK,1978,317.6391,508.5224
Denmark,DNK,1979,318.76138,520.7552
Denmark,DNK,1980,312.8781,520.0469
Denmark,DNK,1981,311.41522,526.8183
Denmark,DNK,1982,296.30426,511.0985
Denmark,DNK,1983,294.18475,517.3142
Denmark,DNK,1984,288.09097,515.5333
Denmark,DNK,1985,287.842,523.8281
Denmark,DNK,1986,282.08435,521.5701
Denmark,DNK,1987,277.51666,520.3628
Denmark,DNK,1988,270.5908,516.7372
Denmark,DNK,1989,264.34073,512.3135
Denmark,DNK,1990,269.24792,529.11536
Denmark,DNK,1991,256.73367,510.09875
Denmark,DNK,1992,251.89778,505.18356
Denmark,DNK,1993,253.38326,513.8458
Denmark,DNK,1994,232.2613,471.2392
Denmark,DNK,1995,233.9663,476.79712
Denmark,DNK,1996,211.86513,428.39496
Denmark,DNK,1997,203.15996,416.38437
Denmark,DNK,1998,194.377,401.29022
Denmark,DNK,1999,197.89551,403.43216
Denmark,DNK,2000,183.12325,384.667
Denmark,DNK,2001,184.06049,389.77927
Denmark,DNK,2002,178.67288,380.44342
Denmark,DNK,2003,172.57683,368.22647
Denmark,DNK,2004,160.3947,343.2215
Denmark,DNK,2005,149.4766,325.68448
Denmark,DNK,2006,142.48097,312.27878
Denmark,DNK,2007,132.15442,293.9487
Denmark,DNK,2008,122.059845,273.8375
Denmark,DNK,2009,117.38041,265.02682
Denmark,DNK,2010,113.5158,259.71268
Denmark,DNK,2011,102.056435,235.19559
Denmark,DNK,2012,99.66162,234.39772
Denmark,DNK,2013,95.17665,225.62823
Denmark,DNK,2014,89.047035,214.70927
